,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,41,2021-12-29 04:41:00,4.401018734295265e-06,76,2021-12-29 05:18:00,1.0,0.75
1,86,2021-12-29 13:50:00,3.024178935787695e-06,179,2021-12-29 15:45:00,0.5,1.5
2,86,2021-12-29 13:50:00,3.024178935787695e-06,336,2021-12-29 19:53:00,0.5,1.2166009233734938
3,741,2021-12-30 15:38:00,3.822928535712805e-06,1564,2022-01-01 00:51:00,0.5,1.5
4,741,2021-12-30 15:38:00,3.822928535712805e-06,1767,2022-01-01 06:03:00,0.5,2.290529833935845
5,2711,2022-01-02 13:50:00,1.4243109131327104e-05,3224,2022-01-03 03:24:00,1.0,0.75
6,3238,2022-01-03 03:39:00,9.553564151393312e-06,3265,2022-01-03 04:22:00,0.5,1.5
7,3238,2022-01-03 03:39:00,9.553564151393312e-06,3405,2022-01-03 10:56:00,0.5,2.053680706051998
8,3416,2022-01-03 11:07:00,1.4510025278443575e-05,4141,2022-01-04 20:30:00,1.0,0.75
9,4611,2022-01-06 09:07:00,7.858861030929232e-06,6004,2022-01-17 23:55:00,1.0,0.75
