,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,760,2022-02-02 16:30:00,1.6692607975057143e-09,760,2022-02-02 16:30:00,1.0,1.0
1,862,2022-02-02 20:34:00,1.7976556805490876e-09,1252,2022-02-04 06:13:00,0.5,1.5
2,862,2022-02-02 20:34:00,1.7976556805490876e-09,1624,2022-02-05 00:51:00,0.5,2.667239132280574
3,2155,2022-02-06 23:09:00,4.2573620256898294e-09,3817,2022-02-11 20:05:00,1.0,0.75
4,3827,2022-02-11 20:27:00,3.086851748329457e-09,4007,2022-02-12 14:04:00,1.0,0.75
5,4015,2022-02-12 14:12:00,3.9860747645000646e-10,4025,2022-02-12 14:22:00,0.5,1.5
6,4015,2022-02-12 14:12:00,3.9860747645000646e-10,4044,2022-02-12 14:41:00,0.5,3.2907216927443685
7,4052,2022-02-12 14:49:00,9.619295278823008e-10,4142,2022-02-12 16:34:00,0.5,1.5
8,4052,2022-02-12 14:49:00,9.619295278823008e-10,4403,2022-02-13 13:33:00,0.5,1.1576968358991584
9,4603,2022-02-14 07:48:00,9.544109851293071e-10,4650,2022-02-14 08:37:00,0.5,1.5
10,4603,2022-02-14 07:48:00,9.544109851293071e-10,4752,2022-02-14 10:20:00,0.5,2.642626827971638
