,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2021-12-12 22:59:00,6.295678406138938e-08,142,2021-12-13 01:30:00,0.5,1.5
1,2,2021-12-12 22:59:00,6.295678406138938e-08,181,2021-12-13 02:09:00,0.5,1.5280302785030873
2,188,2021-12-13 02:16:00,9.640038599793245e-08,440,2021-12-13 09:50:00,1.0,0.75
