,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,34,2021-12-23 17:10:00,1.4116733779088434e-13,43,2021-12-23 17:22:00,1.0,1.0
1,52,2021-12-23 17:31:00,1.4173291063873061e-13,55,2021-12-23 17:35:00,1.0,0.75
2,624,2021-12-27 06:25:00,1.3172710179021028e-12,628,2021-12-27 06:29:00,0.5,1.5
3,624,2021-12-27 06:25:00,1.3172710179021028e-12,708,2021-12-27 07:50:00,0.5,1.0343692890459044
4,722,2021-12-27 08:04:00,1.2893629423156825e-12,725,2021-12-27 08:07:00,0.5,1.5
5,722,2021-12-27 08:04:00,1.2893629423156825e-12,797,2021-12-27 09:24:00,0.5,1.2341664084502253
6,798,2021-12-27 09:25:00,1.5979305301001498e-12,798,2021-12-27 09:25:00,1.0,0.75
7,803,2021-12-27 09:30:00,1.0797700752240226e-12,870,2021-12-27 10:42:00,0.5,1.5
8,803,2021-12-27 09:30:00,1.0797700752240226e-12,924,2021-12-27 11:38:00,0.5,1.7725597186276645
9,925,2021-12-27 11:39:00,1.9392607954460816e-12,926,2021-12-27 11:40:00,1.0,0.75
10,929,2021-12-27 11:43:00,1.3311624442438114e-12,945,2021-12-27 12:00:00,0.5,1.5
11,929,2021-12-27 11:43:00,1.3311624442438114e-12,1022,2021-12-27 13:39:00,0.5,1.030555944827982
