,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,4,2021-12-15 14:05:00,0.0002158969905115,4,2021-12-15 14:05:00,0.5,1.5
1,4,2021-12-15 14:05:00,0.0002158969905115,29,2021-12-15 14:30:00,0.5,0.9835551790222342
2,57,2021-12-15 14:58:00,0.0001701788256056,116,2021-12-15 15:57:00,1.0,0.75
3,131,2021-12-15 16:12:00,0.0001250991821992,151,2021-12-15 16:32:00,1.0,0.75
4,163,2021-12-15 16:44:00,0.0001046487491414,1118,2021-12-16 13:40:00,1.0,0.75
5,1402,2021-12-17 02:41:00,7.410667815283219e-05,1610,2021-12-17 10:26:00,0.5,1.5
6,1402,2021-12-17 02:41:00,7.410667815283219e-05,1614,2021-12-17 10:30:00,0.5,1.973114917313451
