,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,65,2021-11-20 23:07:00,1.5328636878042803e-05,66,2021-11-20 23:08:00,0.5,1.5
1,65,2021-11-20 23:07:00,1.5328636878042803e-05,85,2021-11-22 09:05:00,0.5,1.9882404736887085
2,424,2021-12-23 04:36:00,0.0001112035722768,425,2021-12-23 04:37:00,0.5,1.5
3,424,2021-12-23 04:36:00,0.0001112035722768,464,2021-12-23 05:34:00,0.5,1.6404832686391966
4,530,2021-12-23 08:50:00,0.0003484624419558,532,2021-12-23 08:52:00,1.0,0.75
5,561,2021-12-23 09:21:00,0.0002377644414427,587,2021-12-23 09:48:00,1.0,0.75
6,613,2021-12-23 10:22:00,0.0001573257246769,835,2021-12-24 09:18:00,1.0,0.75
7,853,2021-12-24 11:47:00,0.0001403238251754,865,2021-12-24 12:55:00,0.5,1.5
8,853,2021-12-24 11:47:00,0.0001403238251754,1084,2021-12-30 13:37:00,0.5,1.806241258748365
9,1127,2022-01-01 10:10:00,0.0002479688743427,1162,2022-01-03 18:11:00,1.0,0.75
10,1214,2022-01-06 14:58:00,0.0002285344953151,1312,2022-01-12 08:22:00,1.0,0.75
11,1532,2022-01-29 21:55:00,0.0001618830391876,1545,2022-01-31 13:47:00,1.0,0.75
12,1553,2022-01-31 23:49:00,1.3130911566565532e-05,1577,2022-02-01 01:49:00,0.5,1.5
13,1553,2022-01-31 23:49:00,1.3130911566565532e-05,1626,2022-02-01 11:55:00,0.5,3.385876296260163
