,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,36,2021-11-25 17:09:00,0.0060364708270451,37,2021-11-25 17:10:00,0.5,1.5
1,36,2021-11-25 17:09:00,0.0060364708270451,64,2021-11-25 18:01:00,0.5,0.905454395402591
2,197,2022-02-09 08:04:00,0.0026014542277767,197,2022-02-09 08:04:00,1.0,0.75
