,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,46,2021-12-13 23:50:00,1.0897529619470208e-15,162,2021-12-14 02:36:00,0.5,1.5
1,46,2021-12-13 23:50:00,1.0897529619470208e-15,195,2021-12-14 03:09:00,0.5,2.4175594255391153
2,208,2021-12-14 03:22:00,2.5401140732620844e-15,262,2021-12-14 04:16:00,0.5,1.5
3,208,2021-12-14 03:22:00,2.5401140732620844e-15,363,2021-12-14 05:57:00,0.5,1.0438457621415658
4,371,2021-12-14 06:05:00,2.080610965251636e-15,407,2021-12-14 06:41:00,1.0,0.75
5,440,2021-12-14 07:14:00,2.3150802577581028e-15,476,2021-12-14 07:52:00,1.0,0.75
6,497,2021-12-14 08:13:00,1.7477299816304166e-15,577,2021-12-14 09:36:00,0.5,1.5
7,497,2021-12-14 08:13:00,1.7477299816304166e-15,735,2021-12-14 12:26:00,0.5,1.252869424341009
8,739,2021-12-14 12:30:00,2.200480149717204e-15,854,2021-12-14 14:32:00,1.0,0.75
9,881,2021-12-14 14:59:00,1.958969492931283e-15,977,2021-12-14 16:38:00,1.0,0.75
