,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2021-12-25 16:15:00,0.0002772081752207,2,2021-12-25 16:15:00,1.0,1.5
1,37,2021-12-25 16:50:00,0.0009063780782056,89,2021-12-25 17:42:00,0.5,1.5
2,37,2021-12-25 16:50:00,0.0009063780782056,99,2021-12-25 17:52:00,0.5,1.657617735320485
3,240,2021-12-25 20:13:00,0.0013188244342293,372,2021-12-25 22:25:00,0.5,1.5
4,240,2021-12-25 20:13:00,0.0013188244342293,408,2021-12-25 23:01:00,0.5,1.8240641310331092
5,438,2021-12-25 23:31:00,0.0023381922880398,616,2021-12-26 02:29:00,1.0,0.75
6,623,2021-12-26 02:36:00,0.0019112933547687,943,2021-12-26 07:56:00,1.0,0.75
7,956,2021-12-26 08:09:00,0.0014443215348854,1162,2021-12-26 11:35:00,1.0,0.75
8,1184,2021-12-26 11:57:00,0.0011728322155257,1257,2021-12-26 13:10:00,0.5,1.5
9,1184,2021-12-26 11:57:00,0.0011728322155257,1443,2021-12-26 16:16:00,0.5,1.0559800671065054
10,1459,2021-12-26 16:32:00,0.0013618993446948,1655,2021-12-26 19:48:00,1.0,0.75
