,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,15,2021-11-21 06:44:00,0.0114708054982035,19,2021-11-21 06:48:00,0.5,1.5
1,15,2021-11-21 06:44:00,0.0114708054982035,21,2021-11-21 06:50:00,0.5,1.357655816808761
2,37,2021-11-21 07:06:00,0.0111537825327299,608,2021-11-21 17:26:00,0.5,1.5
3,37,2021-11-21 07:06:00,0.0111537825327299,849,2021-11-21 23:10:00,0.5,1.5116124608547707
4,1050,2021-11-22 04:31:00,0.0144764517018872,1787,2021-11-23 17:04:00,1.0,0.75
5,1807,2021-11-23 17:29:00,0.0104350632755349,2763,2021-11-25 17:12:00,0.5,1.5
6,1807,2021-11-23 17:29:00,0.0104350632755349,3512,2021-11-27 22:30:00,0.5,1.5099446863250312
7,3644,2021-11-28 10:26:00,0.0140958495440746,4754,2021-11-30 21:40:00,0.5,1.5
8,3644,2021-11-28 10:26:00,0.0140958495440746,5102,2021-12-01 07:03:00,0.5,1.6382868949389506
9,5572,2021-12-02 14:34:00,0.014250903968774,6225,2021-12-04 19:30:00,1.0,0.75
10,6261,2021-12-05 06:09:00,0.0118253936368023,6492,2021-12-06 12:28:00,1.0,0.75
11,6932,2021-12-09 06:04:00,0.0109122618784319,6937,2021-12-09 09:30:00,1.0,0.75
12,6955,2021-12-09 09:52:00,0.0055365519169055,6957,2021-12-09 09:55:00,0.5,1.5
13,6955,2021-12-09 09:52:00,0.0055365519169055,6960,2021-12-09 09:59:00,0.5,1.3514033557580036
14,7160,2021-12-11 11:03:00,0.0397821176439522,7160,2021-12-11 11:03:00,0.5,1.5
15,7160,2021-12-11 11:03:00,0.0397821176439522,7161,2021-12-11 11:04:00,0.5,1.6372868727025214
16,7172,2021-12-11 11:15:00,0.0119601142914842,7172,2021-12-11 11:15:00,0.5,1.5
17,7172,2021-12-11 11:15:00,0.0119601142914842,7173,2021-12-11 11:16:00,0.5,1.6147039240937602
18,7175,2021-12-11 11:18:00,0.0204371501436318,7175,2021-12-11 11:18:00,1.0,0.75
19,7183,2021-12-11 11:26:00,0.0161939615169563,7183,2021-12-11 11:26:00,1.0,0.75
20,7198,2021-12-11 11:41:00,0.014488538386566,7199,2021-12-11 11:42:00,1.0,0.75
21,7224,2021-12-11 12:07:00,0.0114409642082154,7282,2021-12-11 13:10:00,1.0,0.75
22,7360,2021-12-11 14:44:00,0.0106397871291637,7575,2021-12-11 20:15:00,0.5,1.5
