,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,128,2022-01-26 07:30:00,7.698097438471217e-10,606,2022-02-17 08:27:00,0.5,1.5
1,128,2022-01-26 07:30:00,7.698097438471217e-10,683,2022-02-17 10:37:00,0.5,2.358062566542043
2,685,2022-02-17 10:39:00,1.7767065276335254e-09,883,2022-02-17 14:01:00,0.5,1.5
3,685,2022-02-17 10:39:00,1.7767065276335254e-09,1042,2022-02-17 16:40:00,0.5,1.565897129626856
4,1049,2022-02-17 16:47:00,2.511072782707858e-09,1061,2022-02-17 16:59:00,0.5,1.5
5,1049,2022-02-17 16:47:00,2.511072782707858e-09,1122,2022-02-17 18:01:00,0.5,0.7981233737143651
6,1125,2022-02-17 18:04:00,1.8820782953225766e-09,1243,2022-02-17 20:07:00,0.5,1.5
7,1125,2022-02-17 18:04:00,1.8820782953225766e-09,1356,2022-02-17 22:05:00,0.5,1.5667918732593535
8,1395,2022-02-17 22:50:00,2.787735124386254e-09,1749,2022-02-18 07:36:00,1.0,0.75
9,1815,2022-02-18 09:34:00,2.2412503091634803e-09,2541,2022-02-19 22:15:00,1.0,0.75
