,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,22,2021-12-23 07:43:00,0.0275758657567145,22,2021-12-23 07:43:00,0.5,1.5
1,22,2021-12-23 07:43:00,0.0275758657567145,24,2021-12-23 07:45:00,0.5,2.243284512601464
2,44,2021-12-23 08:05:00,0.0551544994721297,49,2021-12-23 08:10:00,0.5,1.5
3,44,2021-12-23 08:05:00,0.0551544994721297,51,2021-12-23 08:12:00,0.5,1.2257106536247024
4,54,2021-12-23 08:15:00,0.0846391919589602,62,2021-12-23 08:23:00,1.0,0.75
5,68,2021-12-23 08:29:00,0.0688859476415465,75,2021-12-23 08:36:00,1.0,0.75
6,81,2021-12-23 08:42:00,0.0486850452809217,83,2021-12-23 08:44:00,1.0,0.75
7,118,2021-12-23 09:20:00,0.0613055654678991,140,2021-12-23 09:43:00,1.0,0.75
8,146,2021-12-23 09:49:00,0.0411882129455349,146,2021-12-23 09:49:00,1.0,0.75
9,150,2021-12-23 09:53:00,0.0292127466092245,160,2021-12-23 10:03:00,1.0,0.75
10,172,2021-12-23 10:15:00,0.0166652564695792,172,2021-12-23 10:15:00,1.0,0.75
11,199,2021-12-23 10:42:00,0.0031621685266885,199,2021-12-23 10:42:00,0.5,1.5
12,199,2021-12-23 10:42:00,0.0031621685266885,200,2021-12-23 10:43:00,0.5,1.4479125703524922
13,204,2021-12-23 10:47:00,0.0039911756939176,213,2021-12-23 10:56:00,0.5,1.5
14,204,2021-12-23 10:47:00,0.0039911756939176,220,2021-12-23 11:03:00,0.5,1.2453208284044572
15,249,2021-12-23 11:33:00,0.0017810149229691,255,2021-12-23 11:39:00,0.5,1.5
16,249,2021-12-23 11:33:00,0.0017810149229691,257,2021-12-23 11:41:00,0.5,2.1655277065201854
17,291,2021-12-23 12:24:00,0.0022100680856168,314,2021-12-23 13:07:00,1.0,0.75
