,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
52,1829,2022-02-09 13:09:00,2.561939719641804e-06,1855,2022-02-09 13:35:00,1.0,0.75
53,1913,2022-02-09 14:34:00,1.7258149519415815e-06,1914,2022-02-09 14:35:00,1.0,0.75
54,1919,2022-02-09 14:40:00,1.6346797665277435e-06,1926,2022-02-09 14:47:00,1.0,0.75
55,1935,2022-02-09 14:56:00,1.488335601814291e-06,1949,2022-02-09 15:10:00,0.5,1.5
56,1935,2022-02-09 14:56:00,1.488335601814291e-06,1959,2022-02-09 15:20:00,0.5,1.1975993063353665
57,1972,2022-02-09 15:33:00,2.259077033967404e-06,1973,2022-02-09 15:34:00,1.0,0.75
58,1974,2022-02-09 15:35:00,1.9854558215044382e-06,2000,2022-02-09 16:02:00,1.0,0.75
59,2004,2022-02-09 16:06:00,1.546475946567456e-06,2008,2022-02-09 16:10:00,0.5,1.5
60,2004,2022-02-09 16:06:00,1.546475946567456e-06,2031,2022-02-09 16:33:00,0.5,0.9227628327697771
61,2067,2022-02-09 17:09:00,1.343844848241756e-06,2108,2022-02-09 17:58:00,1.0,0.75
62,2109,2022-02-09 17:59:00,1.1223301147517678e-06,2117,2022-02-09 18:07:00,1.0,0.75
63,2132,2022-02-09 18:24:00,8.756918548070737e-07,2136,2022-02-09 18:28:00,1.0,0.75
64,2163,2022-02-09 18:56:00,8.56229400934506e-07,2173,2022-02-09 19:08:00,0.5,1.5
65,2163,2022-02-09 18:56:00,8.56229400934506e-07,2174,2022-02-09 19:09:00,0.5,1.1432895756986057
66,2177,2022-02-09 19:12:00,1.0611319955938404e-06,2196,2022-02-09 19:35:00,1.0,0.75
67,2212,2022-02-09 19:55:00,9.667093965887224e-07,2246,2022-02-09 20:44:00,1.0,0.75
68,2261,2022-02-09 21:06:00,1.0169638703868448e-06,2261,2022-02-09 21:06:00,1.0,0.75
69,2270,2022-02-09 21:20:00,1.163261551069059e-06,2286,2022-02-09 21:49:00,1.0,0.75
70,2325,2022-02-09 22:51:00,7.408777167045142e-07,2355,2022-02-09 23:28:00,1.0,0.75
71,2362,2022-02-09 23:35:00,8.77861498692742e-07,2365,2022-02-09 23:40:00,1.0,0.75
72,2409,2022-02-10 00:36:00,4.5735218452223915e-07,2436,2022-02-10 01:11:00,1.0,0.75
73,2457,2022-02-10 01:37:00,4.387301972057794e-07,2459,2022-02-10 01:39:00,0.5,1.5
74,2457,2022-02-10 01:37:00,4.387301972057794e-07,2476,2022-02-10 01:58:00,0.5,1.8807786517800769
75,2483,2022-02-10 02:06:00,9.258054969268908e-07,2483,2022-02-10 02:06:00,1.0,0.75
76,2491,2022-02-10 02:14:00,9.28558831273514e-07,2512,2022-02-10 02:39:00,1.0,0.75
77,2517,2022-02-10 02:44:00,8.546089938433777e-07,2548,2022-02-10 03:50:00,1.0,0.75
78,2580,2022-02-10 04:35:00,7.311568118328686e-07,2583,2022-02-10 04:39:00,1.0,0.75
79,2617,2022-02-10 05:19:00,4.682620856229573e-07,2631,2022-02-10 05:38:00,0.5,1.5
80,2617,2022-02-10 05:19:00,4.682620856229573e-07,2688,2022-02-10 07:00:00,0.5,1.108724515386599
81,2692,2022-02-10 07:04:00,4.272840653574248e-07,2693,2022-02-10 07:05:00,0.5,1.5
82,2692,2022-02-10 07:04:00,4.272840653574248e-07,2694,2022-02-10 07:06:00,0.5,1.0626678820883775
83,2698,2022-02-10 07:10:00,4.865882329356116e-07,2815,2022-02-10 10:34:00,0.5,1.5
84,2698,2022-02-10 07:10:00,4.865882329356116e-07,2819,2022-02-10 10:39:00,0.5,1.490088148122148
85,2830,2022-02-10 10:50:00,8.616734091971067e-07,2846,2022-02-10 11:14:00,1.0,0.75
86,2868,2022-02-10 12:03:00,6.864965104578724e-07,2886,2022-02-10 12:49:00,1.0,0.75
87,2959,2022-02-10 15:18:00,5.394695509084271e-07,2963,2022-02-10 15:32:00,1.0,0.75
88,2969,2022-02-10 15:38:00,6.69950259879979e-07,2969,2022-02-10 15:38:00,1.0,0.75
89,3007,2022-02-10 16:57:00,4.844429152405947e-07,3130,2022-02-10 22:47:00,1.0,0.75
90,3412,2022-02-11 11:26:00,2.0463551595299507e-07,3493,2022-02-11 14:47:00,1.0,0.75
91,3498,2022-02-11 15:28:00,2.436876735209004e-07,3500,2022-02-11 15:36:00,1.0,0.75
92,3597,2022-02-11 19:32:00,2.6043884819161614e-07,3661,2022-02-12 01:05:00,1.0,0.75
93,3709,2022-02-12 04:30:00,2.3236276360194266e-07,3709,2022-02-12 04:30:00,1.0,0.75
94,3712,2022-02-12 04:33:00,3.8365613279849513e-07,3712,2022-02-12 04:33:00,1.0,0.75
95,3718,2022-02-12 04:39:00,8.539145904666365e-08,3718,2022-02-12 04:39:00,0.5,1.5
96,3718,2022-02-12 04:39:00,8.539145904666365e-08,3719,2022-02-12 04:40:00,0.5,3.1365716789043483
97,3727,2022-02-12 04:48:00,3.757369150128404e-07,3728,2022-02-12 04:49:00,1.0,0.75
98,3784,2022-02-12 06:23:00,2.014069888172335e-07,3784,2022-02-12 06:23:00,1.0,0.75
99,3910,2022-02-12 20:26:00,3.020890511363398e-05,3910,2022-02-12 20:26:00,1.0,0.75
