,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2022-01-18 16:21:00,4.19893182658167e-07,3,2022-01-18 16:22:00,0.5,1.5
1,2,2022-01-18 16:21:00,4.19893182658167e-07,16,2022-01-18 16:35:00,0.5,1.8084424311043605
2,43,2022-01-18 17:02:00,8.938144000742582e-07,53,2022-01-18 17:12:00,0.5,1.5
3,43,2022-01-18 17:02:00,8.938144000742582e-07,113,2022-01-18 18:14:00,0.5,1.632271876150073
4,138,2022-01-18 18:45:00,1.268956756201274e-06,149,2022-01-18 18:56:00,1.0,0.75
5,150,2022-01-18 18:57:00,1.2018731755993102e-06,150,2022-01-18 18:57:00,1.0,0.75
6,156,2022-01-18 19:03:00,1.1254514771241576e-06,191,2022-01-18 19:44:00,1.0,0.75
7,201,2022-01-18 19:55:00,8.322263007822123e-07,377,2022-01-19 02:14:00,1.0,0.75
8,695,2022-01-19 22:15:00,1.2171090884595068e-06,696,2022-01-19 22:16:00,0.5,1.5
9,695,2022-01-19 22:15:00,1.2171090884595068e-06,1110,2022-01-20 13:39:00,0.5,1.1460500648461993
10,1127,2022-01-20 13:56:00,9.49410853256213e-07,1136,2022-01-20 14:05:00,1.0,0.75
11,1143,2022-01-20 14:12:00,8.192260886732572e-07,1170,2022-01-20 14:44:00,1.0,0.75
12,1197,2022-01-20 15:12:00,5.14696755198065e-07,1206,2022-01-20 15:21:00,1.0,0.75
13,1227,2022-01-20 16:17:00,4.597373505136536e-07,1229,2022-01-20 16:19:00,1.0,0.75
