,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,820,2021-11-14 07:21:00,8.876353080173952e-06,1127,2021-11-18 17:44:00,0.5,1.5
1,820,2021-11-14 07:21:00,8.876353080173952e-06,1623,2021-11-23 03:47:00,0.5,1.5051961924860284
2,2366,2021-12-05 10:30:00,5.730001164924421e-06,3056,2021-12-20 05:18:00,0.5,1.5
3,2366,2021-12-05 10:30:00,5.730001164924421e-06,3068,2021-12-20 05:38:00,0.5,2.693435456252494
4,3074,2021-12-20 05:44:00,1.1200206158737338e-05,3096,2021-12-20 06:06:00,1.0,0.75
5,3109,2021-12-20 06:19:00,1.0258575480761197e-05,3133,2021-12-20 06:44:00,1.0,0.75
6,3142,2021-12-20 06:53:00,8.080669506345405e-06,3672,2021-12-21 12:48:00,1.0,0.75
7,3689,2021-12-21 14:38:00,7.001479885690853e-06,5180,2022-01-01 02:30:00,0.5,1.5
8,3689,2021-12-21 14:38:00,7.001479885690853e-06,6603,2022-01-18 20:00:00,0.5,1.2823733357870537
9,7056,2022-01-29 08:25:00,8.332365714669491e-06,7592,2022-02-11 17:29:00,1.0,0.75
