,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,5,2021-12-18 23:10:00,1.2837283245362203e-11,9,2021-12-18 23:14:00,0.5,1.5
1,5,2021-12-18 23:10:00,1.2837283245362203e-11,29,2021-12-18 23:43:00,0.5,5.250671618855371
2,133,2021-12-19 04:02:00,9.753219197309007e-10,151,2021-12-19 04:36:00,1.0,0.75
3,279,2021-12-19 08:06:00,3.762135720231862e-09,279,2021-12-19 08:06:00,1.0,0.75
4,342,2021-12-19 09:38:00,2.9731446445834486e-09,359,2021-12-19 09:56:00,0.5,1.5
5,342,2021-12-19 09:38:00,2.9731446445834486e-09,365,2021-12-19 10:03:00,0.5,2.2511570790285096
6,370,2021-12-19 10:08:00,4.7413640337976414e-09,377,2021-12-19 10:15:00,0.5,1.5
7,370,2021-12-19 10:08:00,4.7413640337976414e-09,407,2021-12-19 10:45:00,0.5,1.5634187261575203
8,436,2021-12-19 11:17:00,4.921975624426224e-09,438,2021-12-19 11:19:00,1.0,0.75
9,444,2021-12-19 11:26:00,3.7174661040713122e-09,444,2021-12-19 11:26:00,1.0,0.75
10,620,2021-12-19 15:43:00,4.89707988279851e-09,667,2021-12-19 16:35:00,0.5,1.5
11,620,2021-12-19 15:43:00,4.89707988279851e-09,689,2021-12-19 16:59:00,0.5,2.328467738990797
12,697,2021-12-19 17:07:00,1.1479551851583925e-08,735,2021-12-19 17:45:00,0.5,1.5
13,697,2021-12-19 17:07:00,1.1479551851583925e-08,806,2021-12-19 18:56:00,0.5,2.0356533942538753
14,827,2021-12-19 19:19:00,1.497983521165335e-08,880,2021-12-19 20:15:00,0.5,1.5
15,827,2021-12-19 19:19:00,1.497983521165335e-08,912,2021-12-19 20:52:00,0.5,1.0262230321179922
16,1075,2021-12-20 00:59:00,2.0724924885899687e-08,1091,2021-12-20 01:16:00,0.5,1.5
17,1075,2021-12-20 00:59:00,2.0724924885899687e-08,1103,2021-12-20 01:28:00,0.5,1.2969176964685836
18,1228,2021-12-20 03:52:00,3.6462859601033124e-08,1575,2021-12-20 13:08:00,1.0,0.75
19,1605,2021-12-20 13:44:00,2.2072551199372012e-08,1667,2021-12-20 15:04:00,1.0,0.75
20,1730,2021-12-20 16:15:00,1.5087695479384353e-08,1917,2021-12-20 22:19:00,0.5,1.5
21,1730,2021-12-20 16:15:00,1.5087695479384353e-08,2024,2021-12-21 00:58:00,0.5,1.5158481658890828
22,2102,2021-12-21 03:39:00,2.8030565335603872e-08,2225,2021-12-21 06:58:00,1.0,0.75
