,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,7,2021-12-18 23:53:00,1.2153038538026229e-12,23,2021-12-19 00:12:00,0.5,1.5
1,7,2021-12-18 23:53:00,1.2153038538026229e-12,80,2021-12-19 02:32:00,0.5,1.769569900779562
2,821,2021-12-26 15:48:00,5.977162552485341e-12,1338,2021-12-31 09:08:00,0.5,1.5
3,821,2021-12-26 15:48:00,5.977162552485341e-12,1480,2021-12-31 13:08:00,0.5,2.4436717065187126
4,1487,2021-12-31 13:15:00,1.2397944680317019e-11,1701,2021-12-31 16:52:00,0.5,1.5
