,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2021-12-12 15:02:00,4.405223599868007e-06,2,2021-12-12 15:02:00,0.5,1.5
1,2,2021-12-12 15:02:00,4.405223599868007e-06,4,2021-12-12 15:04:00,0.5,4.504865801149938
2,17,2021-12-12 15:17:00,1.91517099781152e-05,973,2021-12-15 15:02:00,0.5,1.5
