,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,136,2021-11-17 15:46:00,2.1897523367100005e-15,140,2021-11-17 16:39:00,0.5,1.5
1,136,2021-11-17 15:46:00,2.1897523367100005e-15,186,2021-11-17 22:11:00,0.5,6.584317923495896
2,193,2021-11-17 22:23:00,2.3807299420099875e-14,197,2021-11-17 22:29:00,0.5,1.5
3,193,2021-11-17 22:23:00,2.3807299420099875e-14,258,2021-11-18 00:28:00,0.5,8.045803677594293
4,321,2021-11-18 02:45:00,1.0657063267846948e-13,321,2021-11-18 02:45:00,1.0,0.75
5,326,2021-11-18 02:52:00,7.419674286328003e-14,339,2021-11-18 03:26:00,0.5,1.5
6,326,2021-11-18 02:52:00,7.419674286328003e-14,365,2021-11-18 05:50:00,0.5,3.722418186429949
7,579,2021-11-18 21:32:00,1.1464353219739145e-12,618,2021-11-19 00:06:00,1.0,0.75
8,1076,2021-11-23 16:29:00,3.0191009014796093e-12,1147,2021-11-23 20:02:00,0.5,1.5
9,1076,2021-11-23 16:29:00,3.0191009014796093e-12,1243,2021-11-24 02:37:00,0.5,2.5885758248660538
10,1323,2021-11-24 12:36:00,6.792150955333204e-12,1608,2021-11-25 20:07:00,0.5,1.5
11,1323,2021-11-24 12:36:00,6.792150955333204e-12,1696,2021-11-26 10:36:00,0.5,1.048398706460263
12,2098,2021-11-29 17:24:00,9.71763699159082e-12,2528,2021-12-04 14:30:00,1.0,0.75
13,2534,2021-12-04 15:14:00,7.49132157036329e-12,2570,2021-12-05 00:52:00,1.0,0.75
14,2574,2021-12-05 01:38:00,5.97769890447241e-12,2856,2021-12-09 07:29:00,1.0,0.75
15,2978,2021-12-10 01:16:00,4.582836949892282e-12,3290,2021-12-14 18:55:00,0.5,1.5
16,2978,2021-12-10 01:16:00,4.582836949892282e-12,4049,2021-12-16 07:45:00,0.5,1.0989416690375007
