,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,27,2021-12-27 20:09:00,4.6415216504695886e-10,28,2021-12-27 20:10:00,1.0,0.75
1,29,2021-12-27 20:11:00,4.989232821516292e-10,29,2021-12-27 20:11:00,1.0,0.75
2,511,2021-12-28 11:52:00,2.543699829566598e-09,524,2021-12-28 12:26:00,0.5,1.5
3,511,2021-12-28 11:52:00,2.543699829566598e-09,572,2021-12-28 14:15:00,0.5,2.215218280735486
4,573,2021-12-28 14:16:00,5.666144898784989e-09,573,2021-12-28 14:16:00,1.0,0.75
5,575,2021-12-28 14:18:00,3.289689775238766e-09,583,2021-12-28 14:26:00,0.5,1.5
6,575,2021-12-28 14:18:00,3.289689775238766e-09,646,2021-12-28 15:32:00,0.5,1.8222046018205
7,1182,2021-12-29 22:21:00,1.58947694073708e-08,1182,2021-12-29 22:21:00,1.0,0.75
8,1193,2021-12-29 22:32:00,1.1250452440196149e-08,1203,2021-12-29 22:42:00,1.0,0.75
9,1209,2021-12-29 22:48:00,8.978495260648132e-09,1237,2021-12-29 23:17:00,1.0,0.75
10,1297,2021-12-30 00:40:00,4.2454191632521114e-09,1305,2021-12-30 00:48:00,0.5,1.5
11,1297,2021-12-30 00:40:00,4.2454191632521114e-09,1364,2021-12-30 03:13:00,0.5,1.2522033854313754
12,1696,2021-12-30 21:41:00,7.4355253677825795e-09,1720,2021-12-30 22:30:00,1.0,0.75
13,2937,2022-01-05 10:44:00,1.1357796290415886e-09,2981,2022-01-05 11:55:00,0.5,1.5
14,2937,2022-01-05 10:44:00,1.1357796290415886e-09,3018,2022-01-05 13:37:00,0.5,1.507317746214756
