,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,40,2022-02-10 15:00:00,4.3943627647281756e-13,40,2022-02-10 15:00:00,0.5,1.5
1,40,2022-02-10 15:00:00,4.3943627647281756e-13,41,2022-02-10 15:01:00,0.5,2.1904039678665663
2,61,2022-02-10 15:22:00,1.7309352050092593e-12,61,2022-02-10 15:22:00,1.0,0.75
3,94,2022-02-10 15:57:00,2.336408888262423e-12,96,2022-02-10 15:59:00,0.5,1.5
4,94,2022-02-10 15:57:00,2.336408888262423e-12,106,2022-02-10 16:09:00,0.5,2.0790958705822216
5,127,2022-02-10 16:30:00,3.491835089190443e-12,131,2022-02-10 16:34:00,1.0,0.75
6,164,2022-02-10 17:12:00,3.932255335094921e-12,181,2022-02-10 17:31:00,0.5,1.5
7,164,2022-02-10 17:12:00,3.932255335094921e-12,188,2022-02-10 17:38:00,0.5,2.393609174783545
8,198,2022-02-10 17:48:00,8.44554895417375e-12,255,2022-02-10 18:58:00,1.0,0.75
9,398,2022-02-11 02:24:00,1.3450689765778202e-11,440,2022-02-11 03:06:00,0.5,1.5
10,398,2022-02-11 02:24:00,1.3450689765778202e-11,470,2022-02-11 03:43:00,0.5,1.43365558536165
11,522,2022-02-11 04:43:00,2.399563947383476e-11,553,2022-02-11 05:16:00,0.5,1.5
12,522,2022-02-11 04:43:00,2.399563947383476e-11,555,2022-02-11 05:18:00,0.5,1.5607712503831628
13,577,2022-02-11 05:40:00,3.5276786544418296e-11,606,2022-02-11 06:10:00,1.0,0.75
14,676,2022-02-11 07:26:00,2.105840525398611e-11,896,2022-02-11 12:42:00,0.5,1.5
15,676,2022-02-11 07:26:00,2.105840525398611e-11,1529,2022-02-12 16:50:00,0.5,1.794683821366733
16,1929,2022-02-13 08:45:00,4.9683491567576287e-11,2124,2022-02-13 14:01:00,0.5,1.5
17,1929,2022-02-13 08:45:00,4.9683491567576287e-11,2170,2022-02-13 14:48:00,0.5,3.800594085293914
18,2199,2022-02-13 15:17:00,2.3237191431154054e-10,2234,2022-02-13 15:52:00,0.5,1.5
19,2199,2022-02-13 15:17:00,2.3237191431154054e-10,2640,2022-02-13 23:05:00,0.5,1.5052768072686091
20,2655,2022-02-13 23:23:00,3.4103615549190164e-10,2754,2022-02-14 01:11:00,0.5,1.5
21,2655,2022-02-13 23:23:00,3.4103615549190164e-10,2964,2022-02-14 04:43:00,0.5,1.0185937874818494
22,2990,2022-02-14 05:09:00,3.0853484224176975e-10,3426,2022-02-14 12:42:00,1.0,0.75
23,3428,2022-02-14 12:44:00,2.210436729747568e-10,3996,2022-02-15 02:03:00,0.5,1.5
24,3428,2022-02-14 12:44:00,2.210436729747568e-10,4383,2022-02-15 09:12:00,0.5,1.0852002911911527
