,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,98,2021-12-13 23:57:00,2.7735140866771105e-07,198,2021-12-15 09:07:00,0.5,1.5
1,98,2021-12-13 23:57:00,2.7735140866771105e-07,407,2021-12-15 21:36:00,0.5,2.2883390122051583
2,484,2021-12-16 09:28:00,4.437649707864535e-07,618,2021-12-22 15:08:00,1.0,0.75
