,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2021-12-17 15:03:00,3.242731756800844e-06,26,2021-12-17 15:57:00,0.5,1.5
1,2,2021-12-17 15:03:00,3.242731756800844e-06,262,2021-12-19 20:22:00,0.5,3.7528565992469636
2,465,2021-12-20 14:08:00,1.6574622737096272e-05,502,2021-12-20 14:52:00,0.5,1.5
3,465,2021-12-20 14:08:00,1.6574622737096272e-05,736,2021-12-21 06:38:00,0.5,1.1033871602496836
4,758,2021-12-21 07:55:00,1.8668002817700258e-05,1340,2021-12-24 07:31:00,1.0,0.75
5,1752,2022-01-11 16:26:00,8.222535005103452e-06,2069,2022-01-15 10:19:00,0.5,1.5
6,1752,2022-01-11 16:26:00,8.222535005103452e-06,2273,2022-01-16 03:01:00,0.5,3.3469103639270776
