,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,4,2021-12-28 17:31:00,1.831604725369076e-07,4,2021-12-28 17:31:00,0.5,1.5
1,4,2021-12-28 17:31:00,1.831604725369076e-07,5,2021-12-28 17:32:00,0.5,1.1411672248728897
2,49,2021-12-28 18:16:00,6.859593537281387e-07,96,2021-12-28 19:04:00,0.5,1.5
3,49,2021-12-28 18:16:00,6.859593537281387e-07,110,2021-12-28 19:18:00,0.5,1.5232872373668664
4,136,2021-12-28 19:44:00,1.0833078997203071e-06,194,2021-12-28 20:49:00,1.0,0.75
5,484,2021-12-29 07:04:00,6.001263434812857e-07,524,2021-12-29 08:30:00,0.5,1.5
6,484,2021-12-29 07:04:00,6.001263434812857e-07,625,2021-12-29 11:28:00,0.5,1.7583393184400111
7,938,2021-12-29 21:29:00,7.638989193449983e-07,1074,2021-12-30 07:05:00,1.0,0.75
8,1200,2021-12-30 15:15:00,5.307023685304713e-07,1388,2021-12-31 04:38:00,0.5,1.5
9,1200,2021-12-30 15:15:00,5.307023685304713e-07,1586,2021-12-31 13:19:00,0.5,1.0177208040915604
