,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
32,2751,2022-02-12 11:30:00,3.517515342703497e-10,2858,2022-02-12 13:17:00,0.5,0.8060913365250975
33,2875,2022-02-12 13:34:00,2.724152281139102e-10,2951,2022-02-12 14:50:00,1.0,0.75
34,2975,2022-02-12 15:14:00,2.266676895396941e-10,3024,2022-02-12 16:03:00,1.0,0.75
35,3032,2022-02-12 16:11:00,1.8696394998944563e-10,3153,2022-02-12 18:12:00,1.0,0.75
36,3165,2022-02-12 18:24:00,1.4590443426909108e-10,3165,2022-02-12 18:24:00,1.0,0.75
37,3176,2022-02-12 18:35:00,1.5774293824311158e-10,3216,2022-02-12 19:15:00,1.0,0.75
38,3231,2022-02-12 19:31:00,1.4851933497394692e-10,3263,2022-02-12 20:03:00,0.5,1.5
39,3231,2022-02-12 19:31:00,1.4851933497394692e-10,3318,2022-02-12 21:01:00,0.5,1.1821272373989107
40,3323,2022-02-12 21:06:00,1.6312395727933404e-10,3405,2022-02-12 22:32:00,1.0,0.75
41,3406,2022-02-12 22:33:00,1.5987386991452922e-10,3629,2022-02-13 02:17:00,0.5,1.5
42,3406,2022-02-12 22:33:00,1.5987386991452922e-10,3647,2022-02-13 02:35:00,0.5,1.028965721618799
43,3662,2022-02-13 02:50:00,1.47677980352253e-10,3700,2022-02-13 03:28:00,1.0,0.75
44,3707,2022-02-13 03:35:00,1.550687009612099e-10,4127,2022-02-13 10:37:00,1.0,0.75
45,4134,2022-02-13 10:44:00,1.1711802329175754e-10,4183,2022-02-13 11:33:00,0.5,1.5
46,4134,2022-02-13 10:44:00,1.1711802329175754e-10,4233,2022-02-13 12:23:00,0.5,0.8300474636157905
47,4243,2022-02-13 12:33:00,8.934647965618012e-11,4287,2022-02-13 13:17:00,0.5,1.5
48,4243,2022-02-13 12:33:00,8.934647965618012e-11,4334,2022-02-13 14:04:00,0.5,0.9618725399220122
49,4362,2022-02-13 14:32:00,4.301810409631312e-11,4459,2022-02-13 16:09:00,0.5,1.5
50,4362,2022-02-13 14:32:00,4.301810409631312e-11,4519,2022-02-13 17:09:00,0.5,1.6603076646123696
51,4524,2022-02-13 17:14:00,6.886477062952894e-11,4569,2022-02-13 17:59:00,1.0,0.75
52,4574,2022-02-13 18:04:00,5.257937936954617e-11,5045,2022-02-14 03:41:00,0.5,1.5
53,4574,2022-02-13 18:04:00,5.257937936954617e-11,5049,2022-02-14 03:45:00,0.5,1.7299670450849978
54,5064,2022-02-14 04:00:00,7.9224991550555e-11,5121,2022-02-14 04:58:00,1.0,0.75
55,5130,2022-02-14 05:07:00,5.7088393985759695e-11,5262,2022-02-14 07:31:00,0.5,1.5
56,5130,2022-02-14 05:07:00,5.7088393985759695e-11,5337,2022-02-14 08:46:00,0.5,1.2959273367513326
57,5350,2022-02-14 08:59:00,7.306706105216789e-11,5443,2022-02-14 10:33:00,1.0,0.75
58,5467,2022-02-14 10:58:00,5.5573315798512597e-11,5759,2022-02-14 15:58:00,1.0,0.75
59,5763,2022-02-14 16:02:00,4.0691082175809686e-11,6333,2022-02-15 05:05:00,0.5,1.5
60,5763,2022-02-14 16:02:00,4.0691082175809686e-11,6338,2022-02-15 05:10:00,0.5,1.03898401679198
