,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,3,2022-02-08 20:04:00,1.953354614322787e-06,24,2022-02-08 20:37:00,1.0,0.75
1,35,2022-02-08 20:48:00,1.560827196012455e-06,110,2022-02-08 22:07:00,0.5,1.5
2,35,2022-02-08 20:48:00,1.560827196012455e-06,411,2022-02-09 10:03:00,0.5,2.085638685802841
3,435,2022-02-09 10:27:00,2.9997894319803813e-06,517,2022-02-09 11:58:00,1.0,0.75
4,550,2022-02-09 12:34:00,2.038276948810263e-06,762,2022-02-09 19:56:00,1.0,0.75
