,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,59,2022-01-17 19:00:00,0.0014277045961263,143,2022-01-17 20:31:00,1.0,0.75
1,147,2022-01-17 20:37:00,0.0010775221096535,367,2022-01-18 03:00:00,0.5,1.5
2,147,2022-01-17 20:37:00,0.0010775221096535,510,2022-01-18 05:37:00,0.5,1.5357933642067467
3,544,2022-01-18 06:13:00,0.0016483229723123,852,2022-01-18 12:14:00,1.0,0.75
4,858,2022-01-18 12:20:00,0.0012933524801248,2151,2022-01-21 12:43:00,1.0,0.75
5,2229,2022-01-21 18:35:00,0.0009033170361305,2637,2022-01-24 23:21:00,1.0,0.75
6,3061,2022-01-28 09:55:00,0.0005067906666693,3612,2022-02-04 22:03:00,1.0,0.75
7,3615,2022-02-04 22:43:00,0.0003812096743408,3797,2022-02-08 06:30:00,1.0,0.75
