,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,86,2021-12-15 09:48:00,3.8167515247682336e-08,86,2021-12-15 09:48:00,1.0,1.0
1,87,2021-12-15 09:49:00,3.8239586663807224e-08,92,2021-12-15 09:54:00,1.0,0.75
2,104,2021-12-15 10:06:00,3.026532267833465e-08,203,2021-12-15 12:28:00,0.5,1.5
3,104,2021-12-15 10:06:00,3.026532267833465e-08,273,2021-12-15 14:08:00,0.5,1.0337151647084761
