,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,2,2021-12-20 16:04:00,1.6858331822563527e-09,3,2021-12-20 16:05:00,0.5,1.5
1,2,2021-12-20 16:04:00,1.6858331822563527e-09,8,2021-12-20 16:10:00,0.5,1.9931422082948231
2,34,2021-12-20 16:36:00,2.51538941099586e-09,53,2021-12-20 16:55:00,0.5,1.5
3,34,2021-12-20 16:36:00,2.51538941099586e-09,113,2021-12-20 17:55:00,0.5,2.6541770697903346
4,120,2021-12-20 18:02:00,6.400301182335331e-09,156,2021-12-20 18:38:00,1.0,0.75
5,172,2021-12-20 18:54:00,4.509957909748154e-09,404,2021-12-21 00:03:00,1.0,0.75
6,550,2021-12-21 04:21:00,3.38896795021737e-09,619,2021-12-21 05:30:00,0.5,1.5
7,550,2021-12-21 04:21:00,3.38896795021737e-09,1098,2021-12-21 17:08:00,0.5,1.0435985139903754
8,2090,2021-12-23 17:27:00,2.0125253151051092e-09,2650,2021-12-25 18:38:00,0.5,1.5
9,2090,2021-12-23 17:27:00,2.0125253151051092e-09,2859,2021-12-26 02:16:00,0.5,1.5142972199839606
10,3408,2021-12-27 17:04:00,3.1014388549888587e-09,3887,2021-12-29 05:12:00,1.0,0.75
11,4041,2021-12-29 19:55:00,2.2229157362544787e-09,4236,2021-12-30 15:33:00,1.0,0.75
