,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,20,2021-12-22 04:16:00,3.4328149454811535e-24,22,2021-12-22 04:18:00,1.0,0.75
1,54,2021-12-22 04:53:00,7.948430417073833e-24,68,2021-12-22 05:10:00,0.5,1.5
2,54,2021-12-22 04:53:00,7.948430417073833e-24,104,2021-12-22 05:46:00,0.5,2.691135853449224
3,129,2021-12-22 06:11:00,3.2456486672559985e-23,168,2021-12-22 06:50:00,0.5,1.5
4,129,2021-12-22 06:11:00,3.2456486672559985e-23,188,2021-12-22 07:10:00,0.5,2.046142358820376
5,193,2021-12-22 07:15:00,6.686299237541789e-23,202,2021-12-22 07:24:00,0.5,1.5
6,193,2021-12-22 07:15:00,6.686299237541789e-23,208,2021-12-22 07:30:00,0.5,2.189180432716075
7,261,2021-12-22 08:23:00,6.674083737838424e-23,270,2021-12-22 08:32:00,1.0,0.75
8,272,2021-12-22 08:34:00,5.121430321040435e-23,319,2021-12-22 09:22:00,1.0,0.75
9,344,2021-12-22 09:48:00,4.229323939609083e-23,398,2021-12-22 10:49:00,1.0,0.75
10,483,2021-12-22 12:31:00,2.531039694241853e-23,577,2021-12-22 15:19:00,1.0,0.75
11,610,2021-12-22 16:11:00,3.1920086327594545e-23,630,2021-12-22 16:36:00,0.5,1.5
12,610,2021-12-22 16:11:00,3.1920086327594545e-23,653,2021-12-22 17:04:00,0.5,1.4185529011947258
13,843,2021-12-23 03:23:00,4.239427797910181e-23,921,2021-12-23 05:34:00,0.5,1.5
14,843,2021-12-23 03:23:00,4.239427797910181e-23,962,2021-12-23 06:17:00,0.5,2.2757437454815688
15,975,2021-12-23 06:30:00,1.0697330406885021e-22,1037,2021-12-23 07:32:00,0.5,1.5
16,975,2021-12-23 06:30:00,1.0697330406885021e-22,1095,2021-12-23 08:30:00,0.5,4.030026107117799
17,1121,2021-12-23 08:56:00,3.398907070760587e-22,1125,2021-12-23 09:00:00,1.0,0.75
18,1126,2021-12-23 09:01:00,2.886088324626526e-22,1292,2021-12-23 11:53:00,1.0,0.75
19,1305,2021-12-23 12:07:00,2.7396505976812097e-22,1435,2021-12-23 14:32:00,0.5,1.5
20,1305,2021-12-23 12:07:00,2.7396505976812097e-22,1479,2021-12-23 15:16:00,0.5,2.2948240301151306
21,1500,2021-12-23 15:37:00,7.843382682183285e-22,1567,2021-12-23 16:44:00,0.5,1.5
22,1500,2021-12-23 15:37:00,7.843382682183285e-22,1621,2021-12-23 17:38:00,0.5,1.0958082048367315
23,1625,2021-12-23 17:42:00,7.750426113004447e-22,1671,2021-12-23 18:33:00,1.0,0.75
24,1676,2021-12-23 18:38:00,5.331791009635431e-22,1696,2021-12-23 19:00:00,0.5,1.5
25,1676,2021-12-23 18:38:00,5.331791009635431e-22,1852,2021-12-23 23:11:00,0.5,1.50440179891412
26,1873,2021-12-23 23:35:00,8.375888762367494e-22,1921,2021-12-24 00:27:00,0.5,1.5
27,1873,2021-12-23 23:35:00,8.375888762367494e-22,1938,2021-12-24 00:44:00,0.5,1.8782040448609496
28,1951,2021-12-24 00:57:00,1.4497115721356597e-21,2012,2021-12-24 01:58:00,1.0,0.75
29,2025,2021-12-24 02:11:00,1.1908860215879537e-21,2167,2021-12-24 04:36:00,1.0,0.75
30,2204,2021-12-24 05:13:00,7.821113636626565e-22,2375,2021-12-24 08:10:00,1.0,0.75
31,2384,2021-12-24 08:19:00,8.75145144748858e-22,2412,2021-12-24 08:54:00,1.0,0.75
32,2413,2021-12-24 08:55:00,7.136310016567599e-22,2427,2021-12-24 09:09:00,1.0,0.75
33,2436,2021-12-24 09:18:00,4.440812572396294e-22,2436,2021-12-24 09:18:00,1.0,0.75
34,2444,2021-12-24 09:26:00,4.954459973807906e-22,2445,2021-12-24 09:27:00,1.0,0.75
35,2451,2021-12-24 09:33:00,4.413896394061643e-22,2527,2021-12-24 10:53:00,0.5,1.5
36,2451,2021-12-24 09:33:00,4.413896394061643e-22,2553,2021-12-24 11:19:00,0.5,1.547271212894039
37,2554,2021-12-24 11:20:00,6.926244222521106e-22,2589,2021-12-24 11:56:00,1.0,0.75
38,2608,2021-12-24 12:16:00,5.732080431960512e-22,2640,2021-12-24 12:48:00,1.0,0.75
39,2657,2021-12-24 13:05:00,3.466060066045656e-22,2779,2021-12-24 15:15:00,0.5,1.5
40,2657,2021-12-24 13:05:00,3.466060066045656e-22,2848,2021-12-24 16:30:00,0.5,1.6301043835345264
41,3078,2021-12-25 01:12:00,2.4184973177786732e-22,3251,2021-12-25 04:21:00,0.5,1.5
42,3078,2021-12-25 01:12:00,2.4184973177786732e-22,3483,2021-12-25 09:57:00,0.5,1.051754261898991
43,3580,2021-12-25 12:21:00,3.980218341064949e-22,3583,2021-12-25 12:24:00,0.5,1.5
44,3580,2021-12-25 12:21:00,3.980218341064949e-22,3679,2021-12-25 14:09:00,0.5,1.0367465712225319
45,3711,2021-12-25 14:43:00,4.896846090213279e-22,3774,2021-12-25 15:46:00,0.5,1.5
46,3711,2021-12-25 14:43:00,4.896846090213279e-22,3891,2021-12-25 18:15:00,0.5,1.0823255864917636
47,4088,2021-12-26 01:49:00,4.1395832319861066e-22,4215,2021-12-26 05:36:00,1.0,0.75
48,4224,2021-12-26 05:46:00,3.404251864574324e-22,4439,2021-12-26 11:49:00,0.5,1.5
49,4224,2021-12-26 05:46:00,3.404251864574324e-22,4694,2021-12-26 20:34:00,0.5,1.0207207763764208
50,4837,2021-12-27 02:37:00,4.398722999391149e-22,5361,2021-12-27 16:14:00,1.0,0.75
51,5627,2021-12-28 05:04:00,3.0935820100737743e-22,5808,2021-12-28 11:48:00,0.5,1.5
52,5627,2021-12-28 05:04:00,3.0935820100737743e-22,5815,2021-12-28 11:55:00,0.5,1.923798909133126
53,5882,2021-12-28 13:16:00,3.1318787208619814e-22,6516,2021-12-29 16:49:00,0.5,1.5
54,5882,2021-12-28 13:16:00,3.1318787208619814e-22,6559,2021-12-29 17:32:00,0.5,2.9894378816917158
55,6612,2021-12-29 18:25:00,5.734066267203851e-22,6826,2021-12-29 21:59:00,0.5,1.5
