,Open Idx,Open Datetime,Open price,Exit Index,Exit Datetime,Part of position,Result
0,15,2021-11-01 20:40:00,6.54060942635983e-13,16,2021-11-01 20:41:00,0.5,1.5
1,15,2021-11-01 20:40:00,6.54060942635983e-13,21,2021-11-01 20:46:00,0.5,3.661628460021447
2,347,2021-11-03 02:12:00,1.759252259248504e-12,351,2021-11-03 02:16:00,0.5,1.5
3,347,2021-11-03 02:12:00,1.759252259248504e-12,409,2021-11-03 13:39:00,0.5,1.2520489274593618
4,1472,2021-12-05 00:35:00,3.123191356493288e-12,1556,2021-12-13 19:09:00,1.0,0.75
5,1749,2022-01-05 15:01:00,1.9841711372318508e-12,1842,2022-01-15 12:32:00,0.5,1.5
6,1749,2022-01-05 15:01:00,1.9841711372318508e-12,2025,2022-01-18 11:04:00,0.5,3.0847957452218604
7,2032,2022-01-18 11:12:00,5.649609223236546e-12,2215,2022-01-18 15:02:00,0.5,1.5
8,2032,2022-01-18 11:12:00,5.649609223236546e-12,2320,2022-01-18 16:59:00,0.5,1.0079442695058922
9,2495,2022-01-18 20:40:00,6.095042281987923e-12,2591,2022-01-18 22:33:00,0.5,1.5
10,2495,2022-01-18 20:40:00,6.095042281987923e-12,2972,2022-01-19 09:45:00,0.5,1.0450491034116445
