,timeInterval_minute,baseAmount,trades,maximum_price,minimum_price,open_price,close_price,tradeAmount
0,2021-12-23 17:30:00,5652135283877.935,37,1.246365433624334e-12,1.0131355173648407e-12,1.0131355173648407e-12,1.246365433624334e-12,3403.949322980487
1,2021-12-23 17:31:00,7064022873369.244,26,1.22073091612516e-12,1.0921463155345848e-12,1.22073091612516e-12,1.1455281190908846e-12,4352.570553448639
2,2021-12-23 17:32:00,1406844380714.0159,5,1.1056612851354674e-12,1.0707450585218118e-12,1.1007016314948217e-12,1.0821655706503845e-12,809.8820747347178
3,2021-12-23 17:33:00,881437924139.2902,2,1.0866359060995335e-12,1.0606456983234704e-12,1.0866359060995335e-12,1.0606456983234704e-12,498.99912541182186
4,2021-12-23 17:34:00,751769328407.0435,2,1.0466967333923739e-12,1.0268875628845922e-12,1.0466967333923739e-12,1.0268875628845922e-12,412.53411756054294
5,2021-12-23 17:35:00,105600000000.0,1,1.0091446814347363e-12,1.0091446814347363e-12,1.0091446814347363e-12,1.0091446814347363e-12,56.87713482313863
6,2021-12-23 17:37:00,1642434457677.1936,4,9.858751865334078e-13,9.575376730251144e-13,9.858751865334078e-13,9.628307241116297e-13,854.8099250984658
7,2021-12-23 17:38:00,3299136344463.6997,4,9.650233203878202e-13,8.774168643741175e-13,9.650233203878202e-13,8.774168643741175e-13,1583.1752099973405
8,2021-12-23 17:39:00,781650925440.1626,3,8.371141331223592e-13,8.175755074243677e-13,8.371141331223592e-13,8.175755074243677e-13,345.6963761163458
9,2021-12-23 17:40:00,121932984436.23822,3,8.204555890269923e-13,8.142808800959127e-13,8.204555890269923e-13,8.142808800959127e-13,53.05734641684005
10,2021-12-23 17:41:00,158009658076.91156,2,8.179231217375514e-13,8.124881265608964e-13,8.124881265608964e-13,8.179231217375514e-13,68.87523306141631
11,2021-12-23 17:42:00,2377903155490.811,5,8.390623743526791e-13,8.165642558428301e-13,8.390623743526791e-13,8.206989817071772e-13,1062.3909082219602
12,2021-12-23 17:43:00,79417650881.642,2,8.18818764299418e-13,8.156911926237007e-13,8.156911926237007e-13,8.156911926237007e-13,34.5901307887258
13,2021-12-23 17:44:00,151431331404.3811,3,8.193531535518625e-13,8.126620991999699e-13,8.193531535518625e-13,8.126620991999699e-13,65.83967615243942
14,2021-12-23 17:45:00,948923085654.6848,1,7.972460237465469e-13,7.972460237465469e-13,7.972460237465469e-13,7.972460237465469e-13,403.7790028396354
15,2021-12-23 17:46:00,1089088203394.3044,5,8.003207088608398e-13,7.810676027851028e-13,7.821022431726099e-13,7.825487231147414e-13,463.8555717597222
16,2021-12-23 17:47:00,774400000000.0,1,7.984393239122566e-13,7.984393239122566e-13,7.984393239122566e-13,7.984393239122566e-13,330.0103946156112
17,2021-12-23 17:48:00,21479909714.315285,1,7.914372185964242e-13,7.914372185964242e-13,7.914372185964242e-13,7.914372185964242e-13,9.073383728027343
18,2021-12-23 17:49:00,1726603245643.5754,3,7.955346777167234e-13,7.593454865796246e-13,7.955346777167234e-13,7.593454865796246e-13,715.9528187991522
19,2021-12-23 17:50:00,1133795565395.3728,5,7.695076635460467e-13,7.484146082108113e-13,7.484931170286805e-13,7.695076635460467e-13,457.86445581848864
20,2021-12-23 17:51:00,354152941189.71344,2,7.769697018621695e-13,7.718414290325457e-13,7.718414290325457e-13,7.769697018621695e-13,146.77532501220702
21,2021-12-23 17:52:00,1163774839346.9355,2,8.048809022397421e-13,7.872975491573278e-13,7.872975491573278e-13,8.048809022397421e-13,496.3674627685547
22,2021-12-23 17:53:00,831094513922.1298,2,8.374499269906568e-13,8.240862766430819e-13,8.240862766430819e-13,8.374499269906568e-13,368.2726336669922
23,2021-12-23 17:54:00,885248275653.9153,3,8.614915242401761e-13,8.456495179417136e-13,8.456495179417136e-13,8.485840073317327e-13,405.63362548828127
24,2021-12-23 17:55:00,199523727852.86002,2,8.790821600383926e-13,8.755994661405681e-13,8.755994661405681e-13,8.790821600383926e-13,93.40247955322266
25,2021-12-23 17:56:00,833111487771.2375,5,9.004209333779756e-13,8.807779456588148e-13,8.807779456588148e-13,9.004209333779756e-13,398.1614271240234
26,2021-12-23 17:57:00,218671060593.9461,2,9.186930000000001e-13,9.146157678921123e-13,9.146157678921123e-13,9.186930000000001e-13,106.74569091845909
27,2021-12-23 17:58:00,711874613758.5037,3,9.45322756636624e-13,9.198152626456786e-13,9.198152626456786e-13,9.45322756636624e-13,354.1829526149295
28,2021-12-23 17:59:00,1987095318559.6345,3,9.962655897075553e-13,9.469411390761436e-13,9.469411390761436e-13,9.962655897075553e-13,1046.1077709960937
29,2021-12-23 18:00:00,1713051154039.8813,3,1.0462167178992872e-12,1.0301642951557032e-12,1.0301642951557032e-12,1.0331410463302542e-12,963.2882094873735
30,2021-12-23 18:01:00,1500706289467.2837,2,1.0763840913457105e-12,1.041782876020969e-12,1.041782876020969e-12,1.0763840913457105e-12,853.5545857175944
31,2021-12-23 18:02:00,383918742832.06226,2,1.1004534186017446e-12,1.0911049330650894e-12,1.0911049330650894e-12,1.1004534186017446e-12,227.5451770019531
32,2021-12-23 18:04:00,781151415050.2096,4,1.126925176143892e-12,1.106325595571593e-12,1.106325595571593e-12,1.126925176143892e-12,475.22279863138425
