,timeInterval_minute,baseAmount,trades,maximum_price,minimum_price,open_price,close_price,tradeAmount
0,2022-02-11 14:03:00,92445.28570913142,63,5203.810176197106,3.5147131758081484e-09,59.08866831811445,0.0009399691880789466,9059.848722123801
1,2022-02-11 14:04:00,61.830133530436584,3,0.0030434688630081616,3.5067626228164074e-06,0.0027071559095225525,3.5067626228164074e-06,50.07428722684848
2,2022-02-11 14:05:00,67.54642956376351,11,0.1070391485642991,6.308403538173636e-06,6.789399055678056e-06,6.323769451481753e-06,267.70401038720763
3,2022-02-11 14:06:00,794.1412449568676,7,0.005456158650090537,3.5571445205896943e-07,3.5571445205896943e-07,6.16683144668856e-05,50.17134190140628
4,2022-02-11 14:07:00,1855.5411626760872,2,1.4240875122586653e-07,1.2082677864630373e-07,1.2082677864630373e-07,1.2082677864630373e-07,0.10188103041095989
5,2022-02-11 14:08:00,42.40103160454876,5,0.8516367647046789,6.252905401357044e-06,0.002588430639629575,6.252905401357044e-06,45.423611511304756
6,2022-02-11 14:09:00,0.5078046597931395,1,6.10835410063306e-06,6.10835410063306e-06,6.10835410063306e-06,6.10835410063306e-06,0.0012937762562202268
7,2022-02-11 14:10:00,1.3066879227293717,3,6.13365251430734e-06,6.088688576139339e-06,6.103704571042029e-06,6.103704571042029e-06,0.003330675876357454
8,2022-02-11 14:15:00,3791.574683877982,11,0.002280809481973763,6.88816781901722e-06,1.15449245185403e-05,0.002280809481973763,179.68667516222735
9,2022-02-11 14:16:00,1500.2772548124217,2,1.333086930155492e-05,1.3296058179561659e-05,1.333086930155492e-05,1.3296058179561659e-05,8.331071746563293
10,2022-02-11 14:18:00,41.83814793024777,3,7.301506917736475e-06,7.042966674080597e-06,7.042966674080597e-06,7.301506917736475e-06,0.12512945251464846
11,2022-02-11 14:20:00,3538.8115973995405,7,2.8122836035331743e-05,7.984557108397829e-06,2.0943322909256293e-05,2.426301582341521e-05,29.199700031262395
12,2022-02-11 14:21:00,2000.185157506336,5,3.988412753989994e-05,6.57269356230926e-06,1.2704893136082706e-05,6.57269356230926e-06,16.81021558324592
13,2022-02-11 14:22:00,2799.9644923934293,6,2.3780670860688117e-05,5.712561316963561e-06,5.712561316963561e-06,7.3929483425176e-06,15.193051505660446
14,2022-02-11 14:23:00,1026.818804841095,1,5.705839562867804e-06,5.705839562867804e-06,5.705839562867804e-06,5.705839562867804e-06,2.4437212155495844
15,2022-02-11 14:24:00,1024.7220672436947,2,9.452749455962126e-06,5.297252801934122e-06,5.297252801934122e-06,9.452749455962126e-06,2.4474566109584934
16,2022-02-11 14:25:00,105.78932665662377,1,9.409065780727271e-06,9.409065780727271e-06,9.409065780727271e-06,9.409065780727271e-06,0.4151706531881496
17,2022-02-11 14:28:00,2826.3031246005503,4,0.0014221789577454395,8.655177397331e-06,0.001410455388854526,8.667342666305e-06,1668.4167478477434
18,2022-02-11 14:29:00,2780.062673601783,2,4.348544688148771e-06,4.272830598095774e-06,4.348544688148771e-06,4.348544688148771e-06,4.999010484289617
19,2022-02-11 14:30:00,1.0,1,8.316722392633e-06,8.316722392633e-06,8.316722392633e-06,8.316722392633e-06,0.0034688897323549477
20,2022-02-11 14:34:00,9925.394982666741,2,1.8714208243054601e-06,1.7891524762800049e-06,1.8714208243054601e-06,1.8714208243054601e-06,7.57841805592639
21,2022-02-11 14:37:00,32.072693016339926,2,7.726908987839738e-06,7.565010166673e-06,7.565010166673e-06,7.726908987839738e-06,0.10329890154238915
22,2022-02-11 14:41:00,13.655214117096499,1,7.777434833187939e-06,7.777434833187939e-06,7.777434833187939e-06,7.777434833187939e-06,0.04429688475571733
23,2022-02-11 14:53:00,1.0,1,7.702135000693e-06,7.702135000693e-06,7.702135000693e-06,7.702135000693e-06,0.003212546452768755
24,2022-02-11 14:55:00,1.0,1,7.691976009109e-06,7.691976009109e-06,7.691976009109e-06,7.691976009109e-06,0.003208309155918732
25,2022-02-11 15:00:00,2352.6823360825692,3,5.441804362668945e-06,2.979904810376318e-06,5.441804362668945e-06,2.979904810376318e-06,3.961157170647541
26,2022-02-11 15:01:00,2498.5087976572127,3,4.625081989648097e-06,2.642194221426145e-06,4.625081989648097e-06,2.642194221426145e-06,3.7857657626449583
27,2022-02-11 15:03:00,144.88346434716067,2,7.610128794764e-06,6.950068964055588e-06,6.950068964055588e-06,7.610128794764e-06,0.41982296799947366
28,2022-02-11 15:04:00,0.5,1,7.574619116838e-06,7.574619116838e-06,7.574619116838e-06,7.574619116838e-06,0.0015779908261244772
29,2022-02-11 15:10:00,1.0,1,7.61512438708e-06,7.61512438708e-06,7.61512438708e-06,7.61512438708e-06,0.003172858261848897
30,2022-02-11 15:11:00,0.000161506683811151,1,7.582064086164169e-06,7.582064086164169e-06,7.582064086164169e-06,7.582064086164169e-06,5.102131185459348e-07
31,2022-02-11 15:16:00,2.620133772378905,1,7.633198049213093e-06,7.633198049213093e-06,7.633198049213093e-06,7.633198049213093e-06,0.008333043823242188
32,2022-02-11 15:19:00,431.50055845115315,2,1.3642039723995295e-05,1.0372443175256048e-05,1.0372443175256048e-05,1.3642039723995295e-05,1.9061971279281702
33,2022-02-11 15:20:00,2372.408768565014,2,0.0008787972833538591,0.0008109556686872541,0.0008109556686872541,0.0008109556686872541,833.7696127916083
34,2022-02-11 15:22:00,81.79948237014635,1,1.2225016235126706e-05,1.2225016235126706e-05,1.2225016235126706e-05,1.2225016235126706e-05,0.4166521911621094
35,2022-02-11 15:23:00,81.79948237014635,1,1.2167946720139302e-05,1.2167946720139302e-05,1.2167946720139302e-05,1.2167946720139302e-05,0.4147071517436963
36,2022-02-11 15:27:00,93.33058811449631,1,1.058585579007391e-05,1.058585579007391e-05,1.058585579007391e-05,1.058585579007391e-05,0.41164575950716864
37,2022-02-11 15:28:00,2272.4834037475425,2,5.356830523039028e-06,5.343368901813962e-06,5.343368901813962e-06,5.343368901813962e-06,5.065653268481995
38,2022-02-11 15:39:00,70.03178848712886,2,9.420801514362774e-06,9.155791134732249e-06,9.420801514362774e-06,9.155791134732249e-06,0.27356202788835954
39,2022-02-11 15:40:00,11.916977613072687,1,9.314442269173621e-06,9.314442269173621e-06,9.314442269173621e-06,9.314442269173621e-06,0.04624839321899414
40,2022-02-11 15:51:00,23.93123158427982,1,9.18936348762027e-06,9.18936348762027e-06,9.18936348762027e-06,9.18936348762027e-06,0.09162714404078706
41,2022-02-11 15:52:00,10.0,1,9.1433678622417e-06,9.1433678622417e-06,9.1433678622417e-06,9.1433678622417e-06,0.03809604254404216
42,2022-02-11 15:55:00,100.75623667356916,1,9.924943934138864e-06,9.924943934138864e-06,9.924943934138864e-06,9.924943934138864e-06,0.4166521911621094
43,2022-02-11 15:56:00,87.18319427240357,1,1.147010049752827e-05,1.147010049752827e-05,1.147010049752827e-05,1.147010049752827e-05,0.4166521911621094
44,2022-02-11 16:03:00,2393.207177978869,2,0.0008395620161776585,0.000831921589429123,0.000831921589429123,0.000831921589429123,831.8605415482175
45,2022-02-11 16:06:00,9.2945995272783e-05,1,1.2077474028929062e-05,1.2077474028929062e-05,1.2077474028929062e-05,1.2077474028929062e-05,4.66889419084698e-07
46,2022-02-11 16:10:00,77.17310850973762,1,1.2957881564066078e-05,1.2957881564066078e-05,1.2957881564066078e-05,1.2957881564066078e-05,0.41591754150390625
47,2022-02-11 16:12:00,24.91,1,1.4143570696548495e-05,1.4143570696548495e-05,1.4143570696548495e-05,1.4143570696548495e-05,0.14653454848118097
48,2022-02-11 16:15:00,7.6999329277682556,1,1.4559867086075243e-05,1.4559867086075243e-05,1.4559867086075243e-05,1.4559867086075243e-05,0.046628515578002926
49,2022-02-11 16:17:00,23.120944553625055,4,1.527008477797119e-05,1.4762113698471818e-05,1.4762113698471818e-05,1.527008477797119e-05,0.1439890356147234
50,2022-02-11 16:18:00,7.14587127594531,1,1.5393504270121123e-05,1.5393504270121123e-05,1.5393504270121123e-05,1.5393504270121123e-05,0.045750929565429685
51,2022-02-11 16:20:00,71.04925005307227,1,1.6587069339569252e-05,1.6587069339569252e-05,1.6587069339569252e-05,1.6587069339569252e-05,0.4901583390145969
52,2022-02-11 16:25:00,1.0,1,1.7775931195939e-05,1.7775931195939e-05,1.7775931195939e-05,1.7775931195939e-05,0.007393321600957541
53,2022-02-11 16:26:00,56.822639298693154,2,1.8914501023940755e-05,1.7847826665407924e-05,1.7847826665407924e-05,1.8914501023940755e-05,0.4456585198428818
54,2022-02-11 16:28:00,577.2689197808187,1,2.085993541967993e-05,2.085993541967993e-05,2.085993541967993e-05,2.085993541967993e-05,5.008392684658713
55,2022-02-11 16:29:00,269.93060333859,1,2.2227935350012327e-05,2.2227935350012327e-05,2.2227935350012327e-05,2.2227935350012327e-05,2.4955052490234375
56,2022-02-11 16:30:00,645.52,2,2.240671536949007e-05,2.134424139092255e-05,2.240671536949007e-05,2.134424139092255e-05,5.7747580685512325
57,2022-02-11 16:31:00,500.0,1,2.137674554659405e-05,2.137674554659405e-05,2.137674554659405e-05,2.137674554659405e-05,4.445481726546986
58,2022-02-11 16:32:00,3086.292515752995,3,2.175309664700098e-05,1.8769839243638752e-05,2.175309664700098e-05,1.8769839243638752e-05,24.57834326472407
59,2022-02-11 16:33:00,0.07,1,2.0545334433171427e-05,2.0545334433171427e-05,2.0545334433171427e-05,2.0545334433171427e-05,0.0005981615490774149
60,2022-02-11 16:34:00,200.0,1,2.01474058879393e-05,2.01474058879393e-05,2.01474058879393e-05,2.01474058879393e-05,1.6759319049186079
61,2022-02-11 16:35:00,532.7105391457382,1,1.9119575244010027e-05,1.9119575244010027e-05,1.9119575244010027e-05,1.9119575244010027e-05,4.236203026161767
62,2022-02-11 16:36:00,196.72437524140574,2,1.8780382972057976e-05,1.871082815304909e-05,1.871082815304909e-05,1.8780382972057976e-05,1.5319935993601326
63,2022-02-11 16:37:00,1929.0426101938665,3,1.8203910422690455e-05,1.685582336718675e-05,1.771763604060858e-05,1.8203910422690455e-05,14.432328554044949
64,2022-02-11 16:38:00,26189.021384858384,4,0.00016252070468092321,1.8781889744930742e-05,1.8781889744930742e-05,2.060759210983784e-05,1668.1528990713414
65,2022-02-11 16:39:00,1468.4967755104728,2,2.0399013530341827e-05,2.0293852817022334e-05,2.0293852817022334e-05,2.0399013530341827e-05,12.42711089086201
66,2022-02-11 16:40:00,733.1671,1,2.030557548320935e-05,2.030557548320935e-05,2.030557548320935e-05,2.030557548320935e-05,6.1919224436393945
67,2022-02-11 16:44:00,1149.55,1,1.7795401803531356e-05,1.7795401803531356e-05,1.7795401803531356e-05,1.7795401803531356e-05,8.508302094533093
68,2022-02-11 16:45:00,133.59781322250134,1,1.6679478824066853e-05,1.6679478824066853e-05,1.6679478824066853e-05,1.6679478824066853e-05,0.9268064832583464
69,2022-02-11 16:46:00,329.6517451156744,1,1.720383860263095e-05,1.720383860263095e-05,1.720383860263095e-05,1.720383860263095e-05,2.3587829290651046
70,2022-02-11 16:47:00,292.08314262701015,2,1.796157384489751e-05,1.7605763105705452e-05,1.7605763105705452e-05,1.796157384489751e-05,2.179987863965867
71,2022-02-11 16:49:00,1100.0,2,1.7609314316513745e-05,1.6365552163161636e-05,1.7609314316513745e-05,1.6365552163161636e-05,7.746043491680641
72,2022-02-11 16:52:00,62.98215915111304,1,1.5877512195171032e-05,1.5877512195171032e-05,1.5877512195171032e-05,1.5877512195171032e-05,0.41591754150390625
73,2022-02-11 16:53:00,62.98215915111304,1,1.5798544124476077e-05,1.5798544124476077e-05,1.5798544124476077e-05,1.5798544124476077e-05,0.41384894250571175
74,2022-02-11 16:57:00,6051.188766663915,3,2.1858283065172708e-05,1.7052491785302973e-05,1.7052491785302973e-05,2.1257306915568274e-05,52.09569611449536
75,2022-02-11 16:58:00,4400.125561190726,2,2.1385623228825595e-05,2.093983128502565e-05,2.093983128502565e-05,2.1385623228825595e-05,38.69487522978703
76,2022-02-11 17:01:00,277.9902083940992,2,1.812804620490686e-05,1.7784766550127296e-05,1.812804620490686e-05,1.7784766550127296e-05,2.0811529105639206
