,timeInterval_minute,baseAmount,trades,maximum_price,minimum_price,open_price,close_price,tradeAmount
0,2021-12-12 07:30:00,50786109677.27525,1,1.969042335305041e-12,1.969042335305041e-12,1.969042335305041e-12,1.969042335305041e-12,56.40068359375
1,2021-12-12 07:32:00,156782612579.46603,3,1.9814847715945185e-12,1.9750539403132744e-12,1.9792771567979302e-12,1.9814847715945185e-12,174.84211914062502
2,2021-12-12 07:33:00,85559833162.16129,2,1.9899382620350495e-12,1.9865110576349748e-12,1.9865110576349748e-12,1.9899382620350495e-12,95.881162109375
3,2021-12-12 07:34:00,50191893167.820045,1,1.992353619052446e-12,1.992353619052446e-12,1.992353619052446e-12,1.992353619052446e-12,56.40068359375
4,2021-12-12 07:36:00,70098358820.11595,2,1.99800100503e-12,1.995178258077695e-12,1.995178258077695e-12,1.99800100503e-12,78.96095703125
5,2021-12-12 07:38:00,999968381.3713762,1,2.0000632392567863e-12,2.0000632392567863e-12,2.0000632392567863e-12,2.0000632392567863e-12,1.128013671875
6,2021-12-12 07:50:00,50353308825.00424,1,1.985966808011282e-12,1.985966808011282e-12,1.985966808011282e-12,1.985966808011282e-12,56.40068359375
7,2021-12-12 07:51:00,324364958944.97144,1,1.971102223194775e-12,1.971102223194775e-12,1.971102223194775e-12,1.971102223194775e-12,360.6014319214616
8,2021-12-12 07:54:00,28666139270.44771,2,1.9706585167091566e-12,1.958377016677858e-12,1.9706585167091566e-12,1.958377016677858e-12,31.733140697644984
9,2021-12-12 07:55:00,46613432016.3563,1,1.955831140975713e-12,1.955831140975713e-12,1.955831140975713e-12,1.955831140975713e-12,51.41937630465717
10,2021-12-12 07:57:00,50814610478.246254,1,1.9679379426279384e-12,1.9679379426279384e-12,1.9679379426279384e-12,1.9679379426279384e-12,56.40068359375
11,2021-12-12 08:00:00,72081120769.50041,1,1.9551783783675028e-12,1.9551783783675028e-12,1.9551783783675028e-12,1.9551783783675028e-12,79.82305994429161
12,2021-12-12 08:08:00,13449433915.381771,1,1.964801889067177e-12,1.964801889067177e-12,1.964801889067177e-12,1.964801889067177e-12,14.967291872171337
13,2021-12-12 08:10:00,9283110489.169971,1,1.953051969222448e-12,1.953051969222448e-12,1.953051969222448e-12,1.953051969222448e-12,10.268991033330332
14,2021-12-12 08:11:00,25437492365.5004,1,1.965602555533835e-12,1.965602555533835e-12,1.965602555533835e-12,1.965602555533835e-12,28.319818115234373
15,2021-12-12 08:19:00,90626936519.17755,1,1.951152889155963e-12,1.951152889155963e-12,1.951152889155963e-12,1.951152889155963e-12,100.15417466883503
16,2021-12-12 08:20:00,74490966371.35301,2,1.946553448451227e-12,1.9446448917215325e-12,1.946553448451227e-12,1.9446448917215325e-12,82.04991660235689
17,2021-12-12 08:22:00,46230203233.61181,1,1.9400674165914934e-12,1.9400674165914934e-12,1.9400674165914934e-12,1.9400674165914934e-12,50.799926021599305
18,2021-12-12 08:23:00,144170457202.5422,1,1.9327460353055617e-12,1.9327460353055617e-12,1.9327460353055617e-12,1.9327460353055617e-12,157.82344616123876
19,2021-12-12 08:24:00,4238956622110.0547,1,1.777928642672423e-12,1.777928642672423e-12,1.777928642672423e-12,1.777928642672423e-12,4268.681523958109
20,2021-12-12 08:25:00,119749349313.43875,2,1.638393159684564e-12,1.6348146185649705e-12,1.638393159684564e-12,1.638393159684564e-12,110.98361922489437
21,2021-12-12 08:27:00,720889472537.5449,1,1.6115727647331006e-12,1.6115727647331006e-12,1.6115727647331006e-12,1.6115727647331006e-12,658.0199458095422
22,2021-12-12 08:36:00,721016839559.1199,1,1.5702821061512285e-12,1.5702821061512285e-12,1.5702821061512285e-12,1.5702821061512285e-12,641.2738715671644
23,2021-12-12 08:43:00,70434223466.87317,1,1.5617404880162763e-12,1.5617404880162763e-12,1.5617404880162763e-12,1.5617404880162763e-12,62.30358769310011
24,2021-12-12 08:45:00,49999999999.99999,1,1.552659421702869e-12,1.552659421702869e-12,1.552659421702869e-12,1.552659421702869e-12,43.97103241753023
25,2021-12-12 08:50:00,38654119550.49347,1,1.5502149330100165e-12,1.5502149330100165e-12,1.5502149330100165e-12,1.5502149330100165e-12,33.939712334491595
26,2021-12-12 08:58:00,2155686611668.5903,1,1.6189382265071709e-12,1.6189382265071709e-12,1.6189382265071709e-12,1.6189382265071709e-12,1976.6799524657886
27,2021-12-12 09:22:00,66641727981.32176,1,1.6875806013475353e-12,1.6875806013475353e-12,1.6875806013475353e-12,1.6875806013475353e-12,63.68129311923084
