,timeInterval_minute,baseAmount,trades,maximum_price,minimum_price,open_price,close_price,tradeAmount
0,2021-12-20 17:05:00,50206.960723557684,18,0.00010472050324731456,0.0001026755593307506,0.00010296836398058585,0.00010413177853466243,2685.68695895275
1,2021-12-20 17:06:00,331713.9228921408,80,0.00011041499823370696,0.00010349228642494327,0.00010357385079908076,0.00010892581547402556,18460.545583707866
2,2021-12-20 17:07:00,302305.98650412966,94,0.00010988723072924875,0.00010384361765353926,0.0001084818499856796,0.00010430287803584217,16748.34491694303
3,2021-12-20 17:08:00,243246.7015546526,86,0.00010382551515574627,9.668272846747599e-05,0.00010319928408364571,9.698911377377717e-05,12507.717261872902
4,2021-12-20 17:09:00,369996.505738538,110,9.651174153950727e-05,8.723067084359426e-05,8.986316843000923e-05,9.01826180459978e-05,17272.054685672458
5,2021-12-20 17:10:00,340319.9884811685,64,9.822056269487665e-05,8.968180447700355e-05,8.975365069436043e-05,9.740046172678797e-05,16315.048796996887
6,2021-12-20 17:11:00,277308.42342593276,77,0.0001017054663631292,9.703266232340892e-05,9.808866124769924e-05,0.00010107513947948855,14208.746161041005
7,2021-12-20 17:12:00,86071.51531113754,50,0.00010187599298658549,9.987544064891678e-05,0.00010013609933319788,0.0001010929546465137,4482.548605036716
8,2021-12-20 17:13:00,118212.32882610687,42,0.00010149809884945111,9.807533624641047e-05,0.0001010611675485818,9.828360880607496e-05,6107.265740773203
9,2021-12-20 17:14:00,242632.82744309402,79,0.00010064212947884108,9.644289308349792e-05,9.788853626438768e-05,9.67711471530955e-05,12296.634173165696
10,2021-12-20 17:15:00,77314.02668933525,42,9.740041308452776e-05,9.541519960142909e-05,9.687601934950324e-05,9.574432785451056e-05,3845.1620495449874
11,2021-12-20 17:16:00,90518.06811559986,31,9.62375936706873e-05,9.348214375152107e-05,9.576072765792224e-05,9.348214375152107e-05,4438.366449685699
12,2021-12-20 17:17:00,98247.20200440481,62,9.351009406401858e-05,8.985840423593835e-05,9.314405895517469e-05,8.985840423593835e-05,4644.169105086154
13,2021-12-20 17:18:00,234376.4855999108,55,9.163377600244745e-05,8.979748525847855e-05,9.007748641589644e-05,9.032924570923442e-05,10977.043625087896
14,2021-12-20 17:19:00,192020.4018071992,85,9.084482838972273e-05,8.538826107052318e-05,9.00471277365056e-05,8.585616465482062e-05,8719.869334464276
15,2021-12-20 17:20:00,127113.83637429583,51,8.701353856828536e-05,8.484170426093245e-05,8.583068927378136e-05,8.66359179493015e-05,5637.953134654102
16,2021-12-20 17:21:00,271944.63851338177,52,8.648475105387196e-05,8.024427320152176e-05,8.614603528273517e-05,8.07906502242082e-05,11756.542201348038
17,2021-12-20 17:22:00,839582.117669808,114,8.044890332698774e-05,6.875378852888204e-05,8.03896636405423e-05,7.454048240173171e-05,31677.813012044924
18,2021-12-20 17:23:00,542189.6018106621,65,8.71887369317248e-05,7.414638763385908e-05,7.45894584363186e-05,8.71887369317248e-05,22272.842450771685
19,2021-12-20 17:24:00,98039.76828781063,45,8.733382618057152e-05,8.597037578125703e-05,8.638156801752696e-05,8.733382618057152e-05,4381.134200466178
20,2021-12-20 17:25:00,139479.49273883828,24,8.935702415139291e-05,8.582768649451464e-05,8.739423172514771e-05,8.840154152642053e-05,6304.202977410701
21,2021-12-20 17:26:00,152653.12249036468,32,9.316295838937494e-05,8.878227864559612e-05,8.896988524886469e-05,9.257044951112975e-05,7161.637496368919
22,2021-12-20 17:27:00,136810.246920344,18,9.796630479995304e-05,9.244244211783204e-05,9.2519174062141e-05,9.717558659810028e-05,6747.875851751565
23,2021-12-20 17:28:00,122598.38686224166,24,9.990670839634031e-05,9.632004161407956e-05,9.671201952241163e-05,9.990670839634031e-05,6214.605646184212
24,2021-12-20 17:29:00,69388.21217326928,19,0.00010030386360875336,9.864502219116128e-05,9.958201667937886e-05,9.97936267523444e-05,3562.8632081334454
25,2021-12-20 17:30:00,37598.518305717225,19,0.00010036577491767304,9.947192376799958e-05,9.986993777226024e-05,9.955820143904425e-05,1938.9119432917646
26,2021-12-20 17:31:00,174062.38477009026,51,0.00010011570877743448,9.512002377864797e-05,9.895752337401783e-05,9.546990014199435e-05,8743.383946869224
27,2021-12-20 17:32:00,31953.85290571241,19,9.550873195774316e-05,9.463956299373151e-05,9.489973736935436e-05,9.467549706423287e-05,1566.8792249219616
28,2021-12-20 17:33:00,55670.85345445983,19,9.466846382747011e-05,9.368655568559309e-05,9.465320526840384e-05,9.466846382747011e-05,2708.963163161973
29,2021-12-20 17:34:00,41519.85518696462,15,9.438890717875032e-05,9.337827163243199e-05,9.404991092060421e-05,9.383138151011669e-05,2013.1013598861252
30,2021-12-20 17:35:00,35363.64767942653,11,9.33806332684345e-05,9.242708042262875e-05,9.266889250454245e-05,9.33806332684345e-05,1696.438631464735
31,2021-12-20 17:36:00,26870.04082741982,10,9.322373070568819e-05,9.231812419526738e-05,9.2915114782075e-05,9.239251472775627e-05,1281.955025916513
32,2021-12-20 17:37:00,155589.27325845615,27,9.278102194548535e-05,8.999873790454778e-05,9.243279202242913e-05,8.999873790454778e-05,7336.146414183458
